<f> = 0.13218770654329148
2 33
3 67
4 110
5 119
6 106
7 107
8 116
9 96
10 80
11 52
12 47
13 23
14 18
15 12
16 1
17 2
20 1
22 1
23 1
24 1
25 1
27 1
29 1
36 1
44 1
45 1
74 1
