<f> = 0.13170025023047544
2 28
3 72
4 106
5 126
6 111
7 116
8 109
9 106
10 74
11 57
12 37
13 24
14 14
15 9
17 2
20 1
24 1
29 1
33 1
49 1
50 1
71 1
79 1
120 1
