<f> = 0.1256913021618904
2 37
3 62
4 81
5 105
6 116
7 132
8 107
9 88
10 74
11 69
12 53
13 33
14 18
15 11
16 2
17 1
18 1
23 1
27 1
37 2
39 1
54 1
59 1
78 1
84 1
93 1
