<f> = 0.12966804979253113
2 36
3 78
4 93
5 105
6 105
7 117
8 102
9 101
10 64
11 61
12 44
13 46
14 15
15 20
17 2
19 1
24 2
26 1
27 2
35 1
36 1
37 1
46 1
53 1
