<f> = 0.12708095056551022
2 26
3 56
4 101
5 126
6 113
7 114
8 105
9 91
10 91
11 69
12 31
13 22
14 25
15 15
16 1
17 1
19 2
26 1
28 1
29 1
32 1
33 1
34 1
45 1
47 1
57 1
81 1
95 1
