<f> = 0.09324009324009325
1 90
2 83
3 81
4 64
5 54
6 58
7 58
8 57
9 43
10 47
11 37
12 26
13 36
14 24
15 25
16 18
17 21
18 17
19 10
20 9
21 5
22 13
23 15
24 15
25 9
26 9
27 10
28 6
29 2
30 4
31 5
32 2
33 7
34 4
35 2
36 1
37 6
38 4
39 3
40 1
42 1
43 1
46 2
47 1
50 4
51 1
53 2
54 1
55 1
57 1
58 1
62 2
91 1
