<f> = 0.09773260359655982
1 105
2 87
3 71
4 78
5 66
6 57
7 58
8 53
9 43
10 35
11 30
12 29
13 31
14 22
15 14
16 18
17 18
18 17
19 18
20 23
21 17
22 8
23 12
24 5
25 8
26 9
27 6
28 3
29 8
30 4
31 4
32 7
33 3
34 3
35 1
36 1
37 2
38 3
39 2
40 1
41 2
42 4
43 1
46 2
47 1
48 2
49 1
50 1
53 1
54 2
63 1
74 1
76 1
