<f> = 0.09561143512764127
1 114
2 78
3 72
4 72
5 62
6 41
7 53
8 57
9 45
10 44
11 41
12 31
13 36
14 28
15 20
16 26
17 8
18 17
19 15
20 10
21 7
22 12
23 8
24 6
25 12
26 15
27 4
28 4
29 7
30 5
31 3
32 1
33 2
34 5
35 2
36 5
37 4
38 3
39 1
41 2
42 3
44 1
45 2
47 1
48 1
49 1
50 3
51 1
52 2
55 2
58 1
60 1
65 1
66 1
67 1
