<f> = 0.08803591865481117
1 110
2 69
3 72
4 70
5 58
6 53
7 49
8 49
9 49
10 34
11 29
12 32
13 28
14 25
15 29
16 18
17 26
18 17
19 12
20 22
21 4
22 13
23 10
24 9
25 10
26 10
27 9
28 6
29 7
30 4
31 4
32 6
33 3
34 4
35 5
36 3
37 3
38 2
39 3
41 7
42 1
43 3
44 1
45 1
47 3
48 3
49 1
50 3
51 1
52 1
56 1
57 1
59 1
62 1
65 1
68 1
75 1
77 1
84 1
