<f> = 0.09959167413604222
1 79
2 91
3 72
4 78
5 66
6 61
7 56
8 51
9 38
10 41
11 39
12 39
13 34
14 26
15 29
16 22
17 24
18 13
19 18
20 9
21 13
22 8
23 10
24 3
25 7
26 8
27 3
28 4
29 9
30 7
31 8
32 7
33 5
34 2
35 3
36 1
37 3
38 1
39 2
41 1
42 2
43 1
44 1
47 2
51 1
60 1
62 1
