<f> = 0.09453582907922102
1 84
2 93
3 93
4 68
5 71
6 59
7 58
8 53
9 48
10 26
11 35
12 27
13 30
14 18
15 16
16 20
17 16
18 15
19 7
20 19
21 15
22 9
23 9
24 14
25 8
26 7
27 4
28 6
29 8
30 2
31 5
32 4
33 4
34 9
35 2
36 1
37 1
38 5
39 5
40 5
41 1
42 3
43 2
45 1
46 1
47 1
48 1
50 1
53 1
55 1
57 1
58 2
60 1
63 1
64 1
68 1
80 1
